error report
==================================================

Total Top-1 Errors: 90857

1. Top-5 totally wrong class:
      misclassified as: Trametes versicolor: 5times
      misclassified as: Trametes ochracea: 5times
      misclassified as: Tricholoma murrillianum: 5times
      misclassified as: Phellinus igniarius: 5times
      misclassified as: Hericium erinaceus: 5times
      misclassified as: Sarcomyxa serotina: 4times
      misclassified as: Trametes betulina: 4times
      misclassified as: Ganoderma curtisii: 4times
      misclassified as: Daedaleopsis tricolor: 4times
      misclassified as: Trametes gibbosa: 4times
      misclassified as: Stereum hirsutum: 3times
      misclassified as: Merulius tremellosus: 3times
      misclassified as: Amanita calyptroderma: 3times
      misclassified as: Cryptoporus volvatus: 2times
      misclassified as: Imleria badia: 2times
      misclassified as: Coltricia perennis: 2times
      misclassified as: Chlorophyllum molybdites: 2times
      misclassified as: Trametes hirsuta: 2times
      misclassified as: Lactarius turpis: 2times
      misclassified as: Leucoagaricus leucothites: 2times
      misclassified as: Boletus pallidus: 2times
      misclassified as: Cerioporus squamosus: 2times
      misclassified as: Omphalotus olivascens: 2times
      misclassified as: Trichaptum biforme: 2times
      misclassified as: Chondrostereum purpureum: 2times
      misclassified as: Phaeolus schweinitzii: 2times
      misclassified as: Tapinella atrotomentosa: 2times
      misclassified as: Armillaria tabescens: 2times
      misclassified as: Armillaria borealis: 2times
      misclassified as: Leucoagaricus americanus: 2times
      misclassified as: Ganoderma oregonense: 2times
      misclassified as: Pseudohydnum gelatinosum: 1times
      misclassified as: Tricholomopsis rutilans: 1times
      misclassified as: Panellus stipticus: 1times
      misclassified as: Lactarius torminosus: 1times
      misclassified as: Lactarius deliciosus: 1times
      misclassified as: Leratiomyces ceres: 1times
      misclassified as: Tylopilus rubrobrunneus: 1times
      misclassified as: Tylopilus felleus: 1times
      misclassified as: Flammulina velutipes: 1times
      misclassified as: Hypomyces lactifluorum: 1times
      misclassified as: Entoloma abortivum: 1times
      misclassified as: Clitocybe nebularis: 1times
      misclassified as: Amanita augusta: 1times
      misclassified as: Hygrophoropsis aurantiaca: 1times
      misclassified as: Omphalotus illudens: 1times
      misclassified as: Phlebia tremellosa: 1times
      misclassified as: Psilocybe pelliculosa: 1times
      misclassified as: Agaricus augustus: 1times
      misclassified as: Psilocybe ovoideocystidiata: 1times

   Kuehneromyces mutabilis:
      misclassified as: Suillus granulatus: 43times
      misclassified as: Suillus grevillei: 43times
      misclassified as: Coprinellus micaceus: 42times
      misclassified as: Sarcomyxa serotina: 41times
      misclassified as: Apioperdon pyriforme: 33times
      misclassified as: Leccinum versipelle: 32times
      misclassified as: Retiboletus ornatipes: 31times
      misclassified as: Tapinella atrotomentosa: 31times
      misclassified as: Armillaria borealis: 30times
      misclassified as: Lycoperdon pyriforme: 30times
      misclassified as: Paxillus involutus: 23times
      misclassified as: Clitocybe nebularis: 23times
      misclassified as: Lactarius torminosus: 22times
      misclassified as: Flammulina velutipes: 21times
      misclassified as: Galerina marginata: 21times
      misclassified as: Coprinellus disseminatus: 21times
      misclassified as: Clitocybe nuda: 21times
      misclassified as: Hygrophoropsis aurantiaca: 19times
      misclassified as: Psilocybe pelliculosa: 19times
      misclassified as: Hypholoma fasciculare: 19times
      misclassified as: Cryptoporus volvatus: 19times
      misclassified as: Psilocybe azurescens: 18times
      misclassified as: Boletus pallidus: 18times
      misclassified as: Lactarius deliciosus: 18times
      misclassified as: Leccinum aurantiacum: 18times
      misclassified as: Pholiota squarrosa: 17times
      misclassified as: Armillaria mellea: 16times
      misclassified as: Lycoperdon perlatum: 15times
      misclassified as: Tylopilus felleus: 15times
      misclassified as: Laetiporus sulphureus: 15times
      misclassified as: Psilocybe cyanescens: 14times
      misclassified as: Bolbitius titubans: 14times
      misclassified as: Omphalotus illudens: 14times
      misclassified as: Leccinum scabrum: 14times
      misclassified as: Psilocybe ovoideocystidiata: 13times
      misclassified as: Armillaria tabescens: 13times
      misclassified as: Suillus luteus: 13times
      misclassified as: Omphalotus olivascens: 13times
      misclassified as: Hypholoma lateritium: 13times
      misclassified as: Pleurotus ostreatus: 12times
      misclassified as: Tricholomopsis rutilans: 12times
      misclassified as: Artomyces pyxidatus: 12times
      misclassified as: Crucibulum laeve: 11times
      misclassified as: Leccinum albostipitatum: 11times
      misclassified as: Psilocybe cubensis: 10times
      misclassified as: Gymnopilus luteofolius: 10times
      misclassified as: Lycogala epidendrum: 9times
      misclassified as: Volvopluteus gloiocephalus: 8times
      misclassified as: Stropharia ambigua: 8times
      misclassified as: Lactarius turpis: 8times
      misclassified as: Phyllotopsis nidulans: 7times
      misclassified as: Cantharellus cibarius: 6times
      misclassified as: Tylopilus rubrobrunneus: 6times
      misclassified as: Psathyrella candolleana: 6times
      misclassified as: Mycena leaiana: 5times
      misclassified as: Suillus spraguei: 5times
      misclassified as: Boletus edulis: 4times
      misclassified as: Hypomyces lactifluorum: 4times
      misclassified as: Imleria badia: 4times
      misclassified as: Cantharellus cinnabarinus: 4times
      misclassified as: Lepista nuda: 4times
      misclassified as: Gyromitra infula: 3times
      misclassified as: Pleurotus pulmonarius: 3times
      misclassified as: Pholiota aurivella: 3times
      misclassified as: Boletus reticulatus: 3times
      misclassified as: Gliophorus psittacinus: 3times
      misclassified as: Agaricus xanthodermus: 3times
      misclassified as: Psilocybe caerulescens: 3times
      misclassified as: Ganoderma curtisii: 3times
      misclassified as: Amanita rubescens: 2times
      misclassified as: Amanita amerirubescens: 2times
      misclassified as: Gyromitra gigas: 2times
      misclassified as: Panellus stipticus: 2times
      misclassified as: Cerioporus squamosus: 2times
      misclassified as: Phaeolus schweinitzii: 2times
      misclassified as: Leucoagaricus leucothites: 2times
      misclassified as: Stropharia aeruginosa: 2times
      misclassified as: Amanita brunnescens: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Gyromitra esculenta: 1times
      misclassified as: Ganoderma oregonense: 1times
      misclassified as: Agaricus augustus: 1times
      misclassified as: Leucoagaricus americanus: 1times
      misclassified as: Daedaleopsis tricolor: 1times
      misclassified as: Calycina citrina: 1times
      misclassified as: Nectria cinnabarina: 1times
      misclassified as: Rhytisma acerinum: 1times
      misclassified as: Phellinus igniarius: 1times
      misclassified as: Ganoderma tsugae: 1times
      misclassified as: Leratiomyces ceres: 1times
      misclassified as: Mycena haematopus: 1times

   Laccaria ochropurpurea:
      misclassified as: Clitocybe nebularis: 20times
      misclassified as: Agaricus xanthodermus: 17times
      misclassified as: Tylopilus felleus: 16times
      misclassified as: Amanita velosa: 13times
      misclassified as: Tapinella atrotomentosa: 13times
      misclassified as: Suillus luteus: 12times
      misclassified as: Entoloma abortivum: 11times
      misclassified as: Amanita brunnescens: 11times
      misclassified as: Leucoagaricus leucothites: 10times
      misclassified as: Lactarius torminosus: 10times
      misclassified as: Clitocybe nuda: 10times
      misclassified as: Volvopluteus gloiocephalus: 10times
      misclassified as: Tylopilus rubrobrunneus: 9times
      misclassified as: Lepista nuda: 9times
      misclassified as: Bolbitius titubans: 8times
      misclassified as: Chlorophyllum molybdites: 6times
      misclassified as: Psathyrella candolleana: 6times
      misclassified as: Amanita rubescens: 6times
      misclassified as: Agaricus augustus: 5times
      misclassified as: Leucoagaricus americanus: 4times
      misclassified as: Lactarius deliciosus: 4times
      misclassified as: Amanita amerirubescens: 4times
      misclassified as: Boletus pallidus: 4times
      misclassified as: Ischnoderma resinosum: 3times
      misclassified as: Mycena haematopus: 3times
      misclassified as: Pleurotus ostreatus: 3times
      misclassified as: Tricholomopsis rutilans: 3times
      misclassified as: Gymnopilus luteofolius: 3times
      misclassified as: Paxillus involutus: 2times
      misclassified as: Lactarius turpis: 2times
      misclassified as: Coprinopsis lagopus: 2times
      misclassified as: Coprinopsis atramentaria: 2times
      misclassified as: Imleria badia: 2times
      misclassified as: Suillus spraguei: 2times
      misclassified as: Galerina marginata: 2times
      misclassified as: Mutinus ravenelii: 2times
      misclassified as: Chlorophyllum brunneum: 1times
      misclassified as: Coprinus comatus: 1times
      misclassified as: Hypholoma lateritium: 1times
      misclassified as: Lycoperdon pyriforme: 1times
      misclassified as: Lycoperdon perlatum: 1times
      misclassified as: Pleurotus pulmonarius: 1times
      misclassified as: Panellus stipticus: 1times
      misclassified as: Trichaptum biforme: 1times
      misclassified as: Mycena leaiana: 1times
      misclassified as: Trametes gibbosa: 1times
      misclassified as: Panaeolus papilionaceus: 1times
      misclassified as: Suillus granulatus: 1times
      misclassified as: Gyromitra infula: 1times
      misclassified as: Gyromitra gigas: 1times
      misclassified as: Gyromitra esculenta: 1times
      misclassified as: Grifola frondosa: 1times
      misclassified as: Hericium erinaceus: 1times
      misclassified as: Armillaria tabescens: 1times
      misclassified as: Armillaria mellea: 1times
      misclassified as: Leccinum aurantiacum: 1times
      misclassified as: Leccinum scabrum: 1times
      misclassified as: Leccinum albostipitatum: 1times
      misclassified as: Amanita pantherina: 1times
      misclassified as: Gloeophyllum sepiarium: 1times
      misclassified as: Armillaria borealis: 1times
      misclassified as: Psilocybe azurescens: 1times

   Lactarius deliciosus:
      misclassified as: Paxillus involutus: 27times
      misclassified as: Lactarius turpis: 26times
      misclassified as: Pholiota squarrosa: 19times
      misclassified as: Boletus reticulatus: 17times
      misclassified as: Suillus granulatus: 15times
      misclassified as: Lactarius torminosus: 13times
      misclassified as: Stropharia aeruginosa: 11times
      misclassified as: Pleurotus ostreatus: 11times
      misclassified as: Amanita rubescens: 10times
      misclassified as: Clitocybe nebularis: 10times
      misclassified as: Sarcomyxa serotina: 10times
      misclassified as: Cantharellus cibarius: 9times
      misclassified as: Amanita citrina: 9times
      misclassified as: Phyllotopsis nidulans: 9times
      misclassified as: Amanita pantherina: 8times
      misclassified as: Armillaria borealis: 8times
      misclassified as: Tricholomopsis rutilans: 8times
      misclassified as: Agaricus augustus: 5times
      misclassified as: Leccinum versipelle: 5times
      misclassified as: Lycoperdon perlatum: 5times
      misclassified as: Cantharellus californicus: 4times
      misclassified as: Hygrophoropsis aurantiaca: 4times
      misclassified as: Hypomyces lactifluorum: 4times
      misclassified as: Leccinum scabrum: 4times
      misclassified as: Suillus luteus: 4times
      misclassified as: Armillaria tabescens: 4times
      misclassified as: Macrolepiota procera: 4times
      misclassified as: Suillus grevillei: 3times
      misclassified as: Coltricia perennis: 3times
      misclassified as: Cerioporus squamosus: 3times
      misclassified as: Tapinella atrotomentosa: 2times
      misclassified as: Daedaleopsis confragosa: 2times
      misclassified as: Cantharellus cinnabarinus: 2times
      misclassified as: Leccinum aurantiacum: 2times
      misclassified as: Panaeolus papilionaceus: 2times
      misclassified as: Pleurotus pulmonarius: 2times
      misclassified as: Suillus americanus: 2times
      misclassified as: Boletus edulis: 2times
      misclassified as: Agaricus xanthodermus: 2times
      misclassified as: Amanita brunnescens: 2times
      misclassified as: Psilocybe caerulescens: 2times
      misclassified as: Stropharia ambigua: 1times
      misclassified as: Gloeophyllum sepiarium: 1times
      misclassified as: Mycena haematopus: 1times
      misclassified as: Panellus stipticus: 1times
      misclassified as: Mycena leaiana: 1times
      misclassified as: Leucoagaricus leucothites: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Flammulina velutipes: 1times
      misclassified as: Pholiota aurivella: 1times
      misclassified as: Laetiporus sulphureus: 1times
      misclassified as: Artomyces pyxidatus: 1times
      misclassified as: Armillaria mellea: 1times
      misclassified as: Schizophyllum commune: 1times
      misclassified as: Coprinellus micaceus: 1times
      misclassified as: Leccinum albostipitatum: 1times
      misclassified as: Amanita phalloides: 1times
      misclassified as: Tylopilus felleus: 1times
      misclassified as: Amanita persicina: 1times
      misclassified as: Amanita muscaria: 1times
      misclassified as: Ganoderma curtisii: 1times
      misclassified as: Phaeolus schweinitzii: 1times

   Lactarius torminosus:
      misclassified as: Paxillus involutus: 46times
      misclassified as: Clitocybe nebularis: 32times
      misclassified as: Leccinum scabrum: 20times
      misclassified as: Coltricia perennis: 20times
      misclassified as: Suillus granulatus: 17times
      misclassified as: Lactarius deliciosus: 17times
      misclassified as: Ganoderma curtisii: 15times
      misclassified as: Hygrophoropsis aurantiaca: 14times
      misclassified as: Lactarius turpis: 12times
      misclassified as: Suillus luteus: 10times
      misclassified as: Lepista nuda: 8times
      misclassified as: Clitocybe nuda: 8times
      misclassified as: Agaricus xanthodermus: 7times
      misclassified as: Boletus edulis: 7times
      misclassified as: Cantharellus cibarius: 7times
      misclassified as: Hypholoma lateritium: 6times
      misclassified as: Lycoperdon perlatum: 5times
      misclassified as: Leccinum versipelle: 4times
      misclassified as: Imleria badia: 4times
      misclassified as: Entoloma abortivum: 4times
      misclassified as: Boletus reticulatus: 4times
      misclassified as: Agaricus augustus: 3times
      misclassified as: Lycoperdon pyriforme: 3times
      misclassified as: Apioperdon pyriforme: 3times
      misclassified as: Leucoagaricus leucothites: 2times
      misclassified as: Leucoagaricus americanus: 2times
      misclassified as: Laccaria ochropurpurea: 2times
      misclassified as: Tricholomopsis rutilans: 2times
      misclassified as: Mycena haematopus: 2times
      misclassified as: Tylopilus felleus: 2times
      misclassified as: Psathyrella candolleana: 2times
      misclassified as: Psilocybe azurescens: 2times
      misclassified as: Psilocybe ovoideocystidiata: 2times
      misclassified as: Armillaria borealis: 2times
      misclassified as: Amanita phalloides: 2times
      misclassified as: Amanita citrina: 2times
      misclassified as: Ganoderma applanatum: 2times
      misclassified as: Gliophorus psittacinus: 1times
      misclassified as: Leratiomyces ceres: 1times
      misclassified as: Tylopilus rubrobrunneus: 1times
      misclassified as: Gymnopilus luteofolius: 1times
      misclassified as: Suillus spraguei: 1times
      misclassified as: Suillus grevillei: 1times
      misclassified as: Amanita calyptroderma: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Stereum ostrea: 1times
      misclassified as: Daedaleopsis confragosa: 1times
      misclassified as: Tapinella atrotomentosa: 1times
      misclassified as: Bolbitius titubans: 1times
      misclassified as: Stropharia aeruginosa: 1times
      misclassified as: Psilocybe cyanescens: 1times
      misclassified as: Galerina marginata: 1times
      misclassified as: Armillaria tabescens: 1times
      misclassified as: Armillaria mellea: 1times
      misclassified as: Pholiota squarrosa: 1times
      misclassified as: Coprinopsis atramentaria: 1times
      misclassified as: Trametes ochracea: 1times
      misclassified as: Gloeophyllum sepiarium: 1times
      misclassified as: Amanita pantherina: 1times
      misclassified as: Amanita rubescens: 1times
      misclassified as: Leccinum aurantiacum: 1times
      misclassified as: Leccinum albostipitatum: 1times
      misclassified as: Amanita amerirubescens: 1times
      misclassified as: Amanita persicina: 1times
      misclassified as: Pholiota aurivella: 1times

   Lactarius turpis:
      misclassified as: Leccinum scabrum: 33times
      misclassified as: Amanita pantherina: 28times
      misclassified as: Amanita citrina: 27times
      misclassified as: Macrolepiota procera: 24times
      misclassified as: Coprinus comatus: 23times
      misclassified as: Leccinum versipelle: 22times
      misclassified as: Omphalotus olivascens: 21times
      misclassified as: Leccinum aurantiacum: 20times
      misclassified as: Amanita calyptroderma: 18times
      misclassified as: Amanita phalloides: 16times
      misclassified as: Boletus edulis: 15times
      misclassified as: Amanita velosa: 15times
      misclassified as: Coprinopsis atramentaria: 12times
      misclassified as: Clitocybe nebularis: 12times
      misclassified as: Amanita muscaria: 11times
      misclassified as: Suillus luteus: 10times
      misclassified as: Paxillus involutus: 9times
      misclassified as: Lactarius torminosus: 8times
      misclassified as: Amanita rubescens: 8times
      misclassified as: Lactarius deliciosus: 7times
      misclassified as: Coltricia perennis: 6times
      misclassified as: Leucoagaricus leucothites: 6times
      misclassified as: Tricholoma murrillianum: 6times
      misclassified as: Tapinella atrotomentosa: 5times
      misclassified as: Coprinopsis lagopus: 5times
      misclassified as: Sarcomyxa serotina: 5times
      misclassified as: Amanita augusta: 5times
      misclassified as: Volvopluteus gloiocephalus: 5times
      misclassified as: Leccinum albostipitatum: 4times
      misclassified as: Sarcosoma globosum: 4times
      misclassified as: Boletus reticulatus: 4times
      misclassified as: Laccaria ochropurpurea: 4times
      misclassified as: Chlorophyllum brunneum: 3times
      misclassified as: Hygrophoropsis aurantiaca: 3times
      misclassified as: Amanita amerirubescens: 3times
      misclassified as: Omphalotus illudens: 3times
      misclassified as: Amanita persicina: 3times
      misclassified as: Amanita brunnescens: 2times
      misclassified as: Coprinellus micaceus: 2times
      misclassified as: Lepista nuda: 2times
      misclassified as: Chlorophyllum molybdites: 1times
      misclassified as: Cantharellus californicus: 1times
      misclassified as: Boletus pallidus: 1times
      misclassified as: Retiboletus ornatipes: 1times
      misclassified as: Agaricus augustus: 1times
      misclassified as: Imleria badia: 1times
      misclassified as: Ischnoderma resinosum: 1times
      misclassified as: Daedaleopsis confragosa: 1times
      misclassified as: Stereum ostrea: 1times
      misclassified as: Amanita flavoconia: 1times
      misclassified as: Gyromitra gigas: 1times
      misclassified as: Tricholomopsis rutilans: 1times
      misclassified as: Daedaleopsis tricolor: 1times
      misclassified as: Panaeolus papilionaceus: 1times
      misclassified as: Armillaria mellea: 1times
      misclassified as: Lycoperdon perlatum: 1times

   Laetiporus sulphureus:
      misclassified as: Trametes ochracea: 155times
      misclassified as: Cerioporus squamosus: 128times
      misclassified as: Merulius tremellosus: 112times
      misclassified as: Panellus stipticus: 107times
      misclassified as: Bjerkandera adusta: 99times
      misclassified as: Stereum hirsutum: 96times
      misclassified as: Stereum ostrea: 90times
      misclassified as: Grifola frondosa: 90times
      misclassified as: Trametes betulina: 87times
      misclassified as: Armillaria mellea: 82times
      misclassified as: Trametes hirsuta: 79times
      misclassified as: Pleurotus pulmonarius: 78times
      misclassified as: Ischnoderma resinosum: 76times
      misclassified as: Fomes fomentarius: 74times
      misclassified as: Fomitopsis pinicola: 70times
      misclassified as: Trametes gibbosa: 68times
      misclassified as: Hypholoma fasciculare: 68times
      misclassified as: Pholiota squarrosa: 67times
      misclassified as: Ganoderma curtisii: 67times
      misclassified as: Ganoderma applanatum: 62times
      misclassified as: Armillaria tabescens: 61times
      misclassified as: Phyllotopsis nidulans: 61times
      misclassified as: Pholiota aurivella: 60times
      misclassified as: Trametes versicolor: 57times
      misclassified as: Daedaleopsis confragosa: 56times
      misclassified as: Flammulina velutipes: 56times
      misclassified as: Omphalotus illudens: 55times
      misclassified as: Pleurotus ostreatus: 54times
      misclassified as: Omphalotus olivascens: 53times
      misclassified as: Paxillus involutus: 49times
      misclassified as: Cryptoporus volvatus: 46times
      misclassified as: Fomitopsis mounceae: 45times
      misclassified as: Cantharellus californicus: 44times
      misclassified as: Phellinus igniarius: 43times
      misclassified as: Hypomyces lactifluorum: 42times
      misclassified as: Ganoderma tsugae: 42times
      misclassified as: Hypholoma lateritium: 41times
      misclassified as: Trichaptum biforme: 39times
      misclassified as: Phlebia tremellosa: 37times
      misclassified as: Armillaria borealis: 37times
      misclassified as: Crucibulum laeve: 37times
      misclassified as: Tapinella atrotomentosa: 35times
      misclassified as: Lactarius deliciosus: 34times
      misclassified as: Cantharellus cibarius: 32times
      misclassified as: Sarcomyxa serotina: 31times
      misclassified as: Kuehneromyces mutabilis: 31times
      misclassified as: Rhytisma acerinum: 29times
      misclassified as: Fomitopsis betulina: 28times
      misclassified as: Hygrophoropsis aurantiaca: 28times
      misclassified as: Phlebia radiata: 26times
      misclassified as: Phellinus tremulae: 26times
      misclassified as: Apioperdon pyriforme: 22times
      misclassified as: Ganoderma oregonense: 21times
      misclassified as: Phallus impudicus: 20times
      misclassified as: Hericium erinaceus: 19times
      misclassified as: Lactarius torminosus: 18times
      misclassified as: Gyromitra gigas: 18times
      misclassified as: Retiboletus ornatipes: 16times
      misclassified as: Suillus americanus: 15times
      misclassified as: Lactarius turpis: 14times
      misclassified as: Amanita persicina: 14times
      misclassified as: Chondrostereum purpureum: 14times
      misclassified as: Phaeolus schweinitzii: 13times
      misclassified as: Gyromitra infula: 13times
      misclassified as: Graphis scripta: 13times
      misclassified as: Gymnopilus luteofolius: 12times
      misclassified as: Entoloma abortivum: 12times
      misclassified as: Boletus rex-veris: 11times
      misclassified as: Tremella mesenterica: 10times
      misclassified as: Verpa bohemica: 10times
      misclassified as: Lycoperdon pyriforme: 10times
      misclassified as: Amanita phalloides: 9times
      misclassified as: Coprinellus micaceus: 8times
      misclassified as: Coprinopsis atramentaria: 8times
      misclassified as: Amanita flavoconia: 7times
      misclassified as: Hericium coralloides: 7times
      misclassified as: Coprinus comatus: 7times
      misclassified as: Cantharellus cinnabarinus: 6times
      misclassified as: Inonotus obliquus: 6times
      misclassified as: Calycina citrina: 6times
      misclassified as: Daedaleopsis tricolor: 6times
      misclassified as: Suillus luteus: 6times
      misclassified as: Nectria cinnabarina: 6times
      misclassified as: Peltigera praetextata: 6times
      misclassified as: Tricholoma murrillianum: 6times
      misclassified as: Bolbitius titubans: 5times
      misclassified as: Gloeophyllum sepiarium: 5times
      misclassified as: Tricholomopsis rutilans: 5times
      misclassified as: Amanita rubescens: 5times
      misclassified as: Stropharia ambigua: 5times
      misclassified as: Schizophyllum commune: 5times
      misclassified as: Psilocybe cyanescens: 5times
      misclassified as: Leccinum versipelle: 4times
      misclassified as: Macrolepiota procera: 4times
      misclassified as: Amanita amerirubescens: 4times
      misclassified as: Amanita calyptroderma: 3times
      misclassified as: Gliophorus psittacinus: 3times
      misclassified as: Leratiomyces ceres: 3times
      misclassified as: Amanita muscaria: 3times
      misclassified as: Tylopilus felleus: 3times
      misclassified as: Boletus reticulatus: 3times
      misclassified as: Amanita augusta: 2times
      misclassified as: Chlorophyllum brunneum: 2times
      misclassified as: Urnula craterium: 2times
      misclassified as: Leccinum aurantiacum: 2times
      misclassified as: Leccinum scabrum: 2times
      misclassified as: Parmelia sulcata: 2times
      misclassified as: Agaricus augustus: 2times
      misclassified as: Coltricia perennis: 2times
      misclassified as: Lycoperdon perlatum: 2times
      misclassified as: Boletus edulis: 2times
      misclassified as: Artomyces pyxidatus: 2times
      misclassified as: Boletus pallidus: 2times
      misclassified as: Peltigera aphthosa: 2times
      misclassified as: Amanita brunnescens: 2times
      misclassified as: Leucoagaricus americanus: 2times
      misclassified as: Psilocybe cubensis: 2times
      misclassified as: Lobaria pulmonaria: 2times
      misclassified as: Volvopluteus gloiocephalus: 1times
      misclassified as: Leccinum albostipitatum: 1times
      misclassified as: Mutinus ravenelii: 1times
      misclassified as: Suillus granulatus: 1times
      misclassified as: Phaeophyscia orbicularis: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Cladonia fimbriata: 1times
      misclassified as: Amanita citrina: 1times
      misclassified as: Psathyrella candolleana: 1times
      misclassified as: Agaricus xanthodermus: 1times
      misclassified as: Suillus grevillei: 1times
      misclassified as: Amanita pantherina: 1times
      misclassified as: Chlorophyllum molybdites: 1times
      misclassified as: Gyromitra esculenta: 1times
      misclassified as: Lepista nuda: 1times
      misclassified as: Vulpicida pinastri: 1times
      misclassified as: Coprinellus disseminatus: 1times

   Leccinum albostipitatum:
      misclassified as: Leccinum scabrum: 45times
      misclassified as: Leccinum aurantiacum: 44times
      misclassified as: Suillus luteus: 39times
      misclassified as: Suillus granulatus: 37times
      misclassified as: Leccinum versipelle: 37times
      misclassified as: Boletus edulis: 26times
      misclassified as: Boletus reticulatus: 23times
      misclassified as: Imleria badia: 21times
      misclassified as: Paxillus involutus: 18times
      misclassified as: Tylopilus felleus: 16times
      misclassified as: Tylopilus rubrobrunneus: 15times
      misclassified as: Suillus grevillei: 12times
      misclassified as: Boletus rex-veris: 10times
      misclassified as: Boletus pallidus: 10times
      misclassified as: Amanita rubescens: 9times
      misclassified as: Fomitopsis betulina: 6times
      misclassified as: Phallus impudicus: 6times
      misclassified as: Agaricus augustus: 4times
      misclassified as: Macrolepiota procera: 4times
      misclassified as: Amanita muscaria: 4times
      misclassified as: Amanita citrina: 4times
      misclassified as: Lactarius turpis: 3times
      misclassified as: Suillus americanus: 3times
      misclassified as: Lactarius deliciosus: 3times
      misclassified as: Lactarius torminosus: 2times
      misclassified as: Suillus spraguei: 2times
      misclassified as: Amanita amerirubescens: 2times
      misclassified as: Fomitopsis pinicola: 2times
      misclassified as: Pholiota aurivella: 2times
      misclassified as: Hygrophoropsis aurantiaca: 1times
      misclassified as: Leucoagaricus leucothites: 1times
      misclassified as: Amanita pantherina: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Leucoagaricus americanus: 1times
      misclassified as: Amanita augusta: 1times
      misclassified as: Hypomyces lactifluorum: 1times
      misclassified as: Agaricus xanthodermus: 1times
      misclassified as: Fomitopsis mounceae: 1times
      misclassified as: Flammulina velutipes: 1times
      misclassified as: Psilocybe azurescens: 1times
      misclassified as: Chlorophyllum brunneum: 1times
      misclassified as: Verpa bohemica: 1times
      misclassified as: Laccaria ochropurpurea: 1times
      misclassified as: Lepista nuda: 1times
      misclassified as: Coltricia perennis: 1times

   Leccinum aurantiacum:
      misclassified as: Boletus edulis: 66times
      misclassified as: Suillus luteus: 63times
      misclassified as: Boletus reticulatus: 62times
      misclassified as: Leccinum scabrum: 55times
      misclassified as: Suillus granulatus: 51times
      misclassified as: Leccinum versipelle: 45times
      misclassified as: Suillus americanus: 37times
      misclassified as: Suillus grevillei: 31times
      misclassified as: Amanita muscaria: 26times
      misclassified as: Leccinum albostipitatum: 18times
      misclassified as: Tylopilus felleus: 18times
      misclassified as: Imleria badia: 17times
      misclassified as: Fomitopsis betulina: 16times
      misclassified as: Amanita rubescens: 14times
      misclassified as: Suillus spraguei: 13times
      misclassified as: Boletus pallidus: 11times
      misclassified as: Boletus rex-veris: 11times
      misclassified as: Fomitopsis pinicola: 10times
      misclassified as: Lactarius deliciosus: 8times
      misclassified as: Coltricia perennis: 7times
      misclassified as: Agaricus augustus: 6times
      misclassified as: Amanita pantherina: 6times
      misclassified as: Retiboletus ornatipes: 5times
      misclassified as: Paxillus involutus: 4times
      misclassified as: Hygrophoropsis aurantiaca: 4times
      misclassified as: Amanita persicina: 4times
      misclassified as: Amanita flavoconia: 3times
      misclassified as: Amanita calyptroderma: 3times
      misclassified as: Fomitopsis mounceae: 3times
      misclassified as: Tylopilus rubrobrunneus: 2times
      misclassified as: Amanita amerirubescens: 2times
      misclassified as: Amanita augusta: 2times
      misclassified as: Leratiomyces ceres: 2times
      misclassified as: Macrolepiota procera: 2times
      misclassified as: Leucoagaricus americanus: 2times
      misclassified as: Gymnopilus luteofolius: 2times
      misclassified as: Crucibulum laeve: 2times
      misclassified as: Nectria cinnabarina: 2times
      misclassified as: Pholiota aurivella: 2times
      misclassified as: Laetiporus sulphureus: 2times
      misclassified as: Cryptoporus volvatus: 1times
      misclassified as: Fomes fomentarius: 1times
      misclassified as: Hypomyces lactifluorum: 1times
      misclassified as: Amanita brunnescens: 1times
      misclassified as: Chlorophyllum brunneum: 1times
      misclassified as: Amanita velosa: 1times
      misclassified as: Armillaria tabescens: 1times
      misclassified as: Agaricus xanthodermus: 1times
      misclassified as: Omphalotus illudens: 1times
      misclassified as: Lactarius turpis: 1times
      misclassified as: Ganoderma curtisii: 1times
      misclassified as: Graphis scripta: 1times
      misclassified as: Urnula craterium: 1times
      misclassified as: Cantharellus cibarius: 1times
      misclassified as: Phyllotopsis nidulans: 1times
      misclassified as: Tricholomopsis rutilans: 1times

   Leccinum scabrum:
      misclassified as: Boletus edulis: 144times
      misclassified as: Boletus reticulatus: 143times
      misclassified as: Suillus luteus: 121times
      misclassified as: Tylopilus felleus: 105times
      misclassified as: Paxillus involutus: 103times
      misclassified as: Amanita rubescens: 100times
      misclassified as: Agaricus augustus: 95times
      misclassified as: Imleria badia: 91times
      misclassified as: Suillus granulatus: 85times
      misclassified as: Boletus pallidus: 70times
      misclassified as: Amanita pantherina: 69times
      misclassified as: Tylopilus rubrobrunneus: 56times
      misclassified as: Amanita amerirubescens: 49times
      misclassified as: Leucoagaricus americanus: 48times
      misclassified as: Macrolepiota procera: 47times
      misclassified as: Coltricia perennis: 41times
      misclassified as: Lactarius turpis: 41times
