epoch,batch,train_loss,val_top1,val_top5,val_balanced,val_f1,val_loss,learning_rate,temperature,grad_norm
46,140,0.408089,,,,,,8.98e-04,0.0050,0.0
46,160,0.399569,,,,,,8.98e-04,0.0050,0.0
46,180,0.420704,,,,,,8.97e-04,0.0050,0.0
46,200,0.422644,,,,,,8.97e-04,0.0050,0.0
46,220,0.411215,,,,,,8.97e-04,0.0050,0.0
46,240,0.383660,,,,,,8.97e-04,0.0050,0.0
46,260,0.455130,,,,,,8.96e-04,0.0050,0.0
46,280,0.421629,,,,,,8.96e-04,0.0050,0.0
46,300,0.429453,,,,,,8.96e-04,0.0050,0.0
46,320,0.405742,,,,,,8.96e-04,0.0050,0.0
46,340,0.413131,,,,,,8.95e-04,0.0050,0.0
46,360,0.439471,,,,,,8.95e-04,0.0050,0.0
46,380,0.436384,,,,,,8.95e-04,0.0050,0.0
46,-1,0.409593,0.858863,0.966381,0.839009,0.826509,0.848225,,,,
47,20,0.416197,,,,,,8.95e-04,0.0050,0.0
47,40,0.408863,,,,,,8.94e-04,0.0050,0.0
47,60,0.389966,,,,,,8.94e-04,0.0050,0.0
47,80,0.404985,,,,,,8.94e-04,0.0050,0.0
47,100,0.404759,,,,,,8.94e-04,0.0050,0.0
47,120,0.399679,,,,,,8.93e-04,0.0050,0.0
47,140,0.417840,,,,,,8.93e-04,0.0050,0.0
47,160,0.409943,,,,,,8.93e-04,0.0050,0.0
47,180,0.407689,,,,,,8.93e-04,0.0050,0.0
47,200,0.406401,,,,,,8.92e-04,0.0050,0.0
47,220,0.407365,,,,,,8.92e-04,0.0050,0.0
47,240,0.403876,,,,,,8.92e-04,0.0050,0.0
47,260,0.455195,,,,,,8.91e-04,0.0050,0.0
47,280,0.416471,,,,,,8.91e-04,0.0050,0.0
47,300,0.413824,,,,,,8.91e-04,0.0050,0.0
47,320,0.402014,,,,,,8.91e-04,0.0050,0.0
47,340,0.408259,,,,,,8.90e-04,0.0050,0.0
47,360,0.431623,,,,,,8.90e-04,0.0050,0.0
47,380,0.404308,,,,,,8.90e-04,0.0050,0.0
47,-1,0.414151,0.861744,0.968494,0.833259,0.826540,0.849948,,,,
48,20,0.382557,,,,,,8.90e-04,0.0050,0.0
48,40,0.401167,,,,,,8.89e-04,0.0050,0.0
48,60,0.401344,,,,,,8.89e-04,0.0050,0.0
48,80,0.399868,,,,,,8.89e-04,0.0050,0.0
48,100,0.437263,,,,,,8.89e-04,0.0050,0.0
48,120,0.386045,,,,,,8.88e-04,0.0050,0.0
48,140,0.420770,,,,,,8.88e-04,0.0050,0.0
48,160,0.396240,,,,,,8.88e-04,0.0050,0.0
48,180,0.421842,,,,,,8.87e-04,0.0050,0.0
48,200,0.424650,,,,,,8.87e-04,0.0050,0.0
48,220,0.382151,,,,,,8.87e-04,0.0050,0.0
48,240,0.420770,,,,,,8.87e-04,0.0050,0.0
48,260,0.396132,,,,,,8.86e-04,0.0050,0.0
48,280,0.388280,,,,,,8.86e-04,0.0050,0.0
48,300,0.403258,,,,,,8.86e-04,0.0050,0.0
48,320,0.451605,,,,,,8.86e-04,0.0050,0.0
48,340,0.401571,,,,,,8.85e-04,0.0050,0.0
48,360,0.389188,,,,,,8.85e-04,0.0050,0.0
48,380,0.406872,,,,,,8.85e-04,0.0050,0.0
48,-1,0.407074,0.857390,0.966445,0.831802,0.824414,0.846395,,,,
49,20,0.383125,,,,,,8.84e-04,0.0050,0.0
49,40,0.405212,,,,,,8.84e-04,0.0050,0.0
49,60,0.385470,,,,,,8.84e-04,0.0050,0.0
49,80,0.407680,,,,,,8.84e-04,0.0050,0.0
49,100,0.405714,,,,,,8.83e-04,0.0050,0.0
49,120,0.404430,,,,,,8.83e-04,0.0050,0.0
49,140,0.373514,,,,,,8.83e-04,0.0050,0.0
49,160,0.427954,,,,,,8.83e-04,0.0050,0.0
49,180,0.406312,,,,,,8.82e-04,0.0050,0.0
49,200,0.420130,,,,,,8.82e-04,0.0050,0.0
49,220,0.408874,,,,,,8.82e-04,0.0050,0.0
49,240,0.390909,,,,,,8.82e-04,0.0050,0.0
49,260,0.417621,,,,,,8.81e-04,0.0050,0.0
49,280,0.400876,,,,,,8.81e-04,0.0050,0.0
49,300,0.388109,,,,,,8.81e-04,0.0050,0.0
49,320,0.377783,,,,,,8.80e-04,0.0050,0.0
49,340,0.416843,,,,,,8.80e-04,0.0050,0.0
49,360,0.373283,,,,,,8.80e-04,0.0050,0.0
49,380,0.398730,,,,,,8.80e-04,0.0050,0.0
49,-1,0.405066,0.855597,0.965676,0.831586,0.819259,0.863081,,,,
50,20,0.375128,,,,,,8.79e-04,0.0050,0.0
50,40,0.413075,,,,,,8.79e-04,0.0050,0.0
50,60,0.411879,,,,,,8.79e-04,0.0050,0.0
50,80,0.381981,,,,,,8.78e-04,0.0050,0.0
50,100,0.469381,,,,,,8.78e-04,0.0050,0.0
50,120,0.387830,,,,,,8.78e-04,0.0050,0.0
50,140,0.402751,,,,,,8.78e-04,0.0050,0.0
50,160,0.445593,,,,,,8.77e-04,0.0050,0.0
50,180,0.430359,,,,,,8.77e-04,0.0050,0.0
50,200,0.427948,,,,,,8.77e-04,0.0050,0.0
50,220,0.417943,,,,,,8.77e-04,0.0050,0.0
50,240,0.409090,,,,,,8.76e-04,0.0050,0.0
50,260,0.429520,,,,,,8.76e-04,0.0050,0.0
50,280,0.393450,,,,,,8.76e-04,0.0050,0.0
50,300,0.388045,,,,,,8.75e-04,0.0050,0.0
50,320,0.409725,,,,,,8.75e-04,0.0050,0.0
50,340,0.397893,,,,,,8.75e-04,0.0050,0.0
50,360,0.425101,,,,,,8.75e-04,0.0050,0.0
50,380,0.426090,,,,,,8.74e-04,0.0050,0.0
50,-1,0.403202,0.862257,0.967661,0.836555,0.826299,0.836237,,,,
51,20,0.396936,,,,,,8.74e-04,0.0050,0.0
51,40,0.386484,,,,,,8.74e-04,0.0050,0.0
51,60,0.377213,,,,,,8.73e-04,0.0050,0.0
51,80,0.394430,,,,,,8.73e-04,0.0050,0.0
51,100,0.433485,,,,,,8.73e-04,0.0050,0.0
51,120,0.378243,,,,,,8.73e-04,0.0050,0.0
51,140,0.425364,,,,,,8.72e-04,0.0050,0.0
51,160,0.391415,,,,,,8.72e-04,0.0050,0.0
51,180,0.397059,,,,,,8.72e-04,0.0050,0.0
51,200,0.401461,,,,,,8.71e-04,0.0050,0.0
51,220,0.447266,,,,,,8.71e-04,0.0050,0.0
51,240,0.400419,,,,,,8.71e-04,0.0050,0.0
51,260,0.387471,,,,,,8.71e-04,0.0050,0.0
51,280,0.403722,,,,,,8.70e-04,0.0050,0.0
51,300,0.403051,,,,,,8.70e-04,0.0050,0.0
51,320,0.414658,,,,,,8.70e-04,0.0050,0.0
51,340,0.391765,,,,,,8.69e-04,0.0050,0.0
51,360,0.408150,,,,,,8.69e-04,0.0050,0.0
51,380,0.406624,,,,,,8.69e-04,0.0050,0.0
51,-1,0.400415,0.860207,0.966445,0.837893,0.828630,0.854905,,,,
52,20,0.380394,,,,,,8.69e-04,0.0050,0.0
52,40,0.370748,,,,,,8.68e-04,0.0050,0.0
52,60,0.379920,,,,,,8.68e-04,0.0050,0.0
52,80,0.374088,,,,,,8.68e-04,0.0050,0.0
52,100,0.393933,,,,,,8.67e-04,0.0050,0.0
52,120,0.424114,,,,,,8.67e-04,0.0050,0.0
52,140,0.447138,,,,,,8.67e-04,0.0050,0.0
52,160,0.434513,,,,,,8.67e-04,0.0050,0.0
52,180,0.392337,,,,,,8.66e-04,0.0050,0.0
52,200,0.395582,,,,,,8.66e-04,0.0050,0.0
52,220,0.404166,,,,,,8.66e-04,0.0050,0.0
52,240,0.417556,,,,,,8.65e-04,0.0050,0.0
52,260,0.397600,,,,,,8.65e-04,0.0050,0.0
52,280,0.409061,,,,,,8.65e-04,0.0050,0.0
52,300,0.413844,,,,,,8.65e-04,0.0050,0.0
52,320,0.403185,,,,,,8.64e-04,0.0050,0.0
52,340,0.431543,,,,,,8.64e-04,0.0050,0.0
52,360,0.400119,,,,,,8.64e-04,0.0050,0.0
52,380,0.386101,,,,,,8.63e-04,0.0050,0.0
52,-1,0.399465,0.862065,0.966957,0.835711,0.828830,0.829811,,,,
53,20,0.382524,,,,,,8.63e-04,0.0050,0.0
53,40,0.385357,,,,,,8.63e-04,0.0050,0.0
53,60,0.420508,,,,,,8.63e-04,0.0050,0.0
53,80,0.400058,,,,,,8.62e-04,0.0050,0.0
53,100,0.388335,,,,,,8.62e-04,0.0050,0.0
53,120,0.397276,,,,,,8.62e-04,0.0050,0.0
53,140,0.395195,,,,,,8.61e-04,0.0050,0.0
53,160,0.391054,,,,,,8.61e-04,0.0050,0.0
53,180,0.380873,,,,,,8.61e-04,0.0050,0.0
53,200,0.405657,,,,,,8.60e-04,0.0050,0.0
53,220,0.400472,,,,,,8.60e-04,0.0050,0.0
53,240,0.383170,,,,,,8.60e-04,0.0050,0.0
53,260,0.420549,,,,,,8.60e-04,0.0050,0.0
53,280,0.404912,,,,,,8.59e-04,0.0050,0.0
53,300,0.375981,,,,,,8.59e-04,0.0050,0.0
53,320,0.385160,,,,,,8.59e-04,0.0050,0.0
53,340,0.409142,,,,,,8.58e-04,0.0050,0.0
53,360,0.378740,,,,,,8.58e-04,0.0050,0.0
53,380,0.414176,,,,,,8.58e-04,0.0050,0.0
53,-1,0.397384,0.863153,0.968238,0.835978,0.829351,0.832405,,,,
54,20,0.385078,,,,,,8.58e-04,0.0050,0.0
54,40,0.384228,,,,,,8.57e-04,0.0050,0.0
54,60,0.381547,,,,,,8.57e-04,0.0050,0.0
54,80,0.410967,,,,,,8.57e-04,0.0050,0.0
54,100,0.404074,,,,,,8.56e-04,0.0050,0.0
54,120,0.409725,,,,,,8.56e-04,0.0050,0.0
54,140,0.399391,,,,,,8.56e-04,0.0050,0.0
54,160,0.397412,,,,,,8.55e-04,0.0050,0.0
54,180,0.390666,,,,,,8.55e-04,0.0050,0.0
54,200,0.391241,,,,,,8.55e-04,0.0050,0.0
54,220,0.393640,,,,,,8.55e-04,0.0050,0.0
54,240,0.406102,,,,,,8.54e-04,0.0050,0.0
54,260,0.380228,,,,,,8.54e-04,0.0050,0.0
54,280,0.422300,,,,,,8.54e-04,0.0050,0.0
54,300,0.407095,,,,,,8.53e-04,0.0050,0.0
54,320,0.404441,,,,,,8.53e-04,0.0050,0.0
54,340,0.404960,,,,,,8.53e-04,0.0050,0.0
54,360,0.391447,,,,,,8.52e-04,0.0050,0.0
54,380,0.388911,,,,,,8.52e-04,0.0050,0.0
54,-1,0.396886,0.862321,0.966701,0.837406,0.829714,0.833531,,,,
55,20,0.404934,,,,,,8.52e-04,0.0050,0.0
55,40,0.386924,,,,,,8.52e-04,0.0050,0.0
55,60,0.398384,,,,,,8.51e-04,0.0050,0.0
55,80,0.393232,,,,,,8.51e-04,0.0050,0.0
55,100,0.388573,,,,,,8.51e-04,0.0050,0.0
55,120,0.389825,,,,,,8.50e-04,0.0050,0.0
55,140,0.403096,,,,,,8.50e-04,0.0050,0.0
55,160,0.401029,,,,,,8.50e-04,0.0050,0.0
55,180,0.413499,,,,,,8.49e-04,0.0050,0.0
55,200,0.383135,,,,,,8.49e-04,0.0050,0.0
55,220,0.403141,,,,,,8.49e-04,0.0050,0.0
55,240,0.408820,,,,,,8.49e-04,0.0050,0.0
55,260,0.386170,,,,,,8.48e-04,0.0050,0.0
55,280,0.405303,,,,,,8.48e-04,0.0050,0.0
55,300,0.385248,,,,,,8.48e-04,0.0050,0.0
55,320,0.384635,,,,,,8.47e-04,0.0050,0.0
55,340,0.387334,,,,,,8.47e-04,0.0050,0.0
55,360,0.426929,,,,,,8.47e-04,0.0050,0.0
55,380,0.400307,,,,,,8.46e-04,0.0050,0.0
55,-1,0.396387,0.859887,0.967405,0.828893,0.822938,0.833468,,,,
56,20,0.395013,,,,,,8.46e-04,0.0050,0.0
56,40,0.413102,,,,,,8.46e-04,0.0050,0.0
56,60,0.379031,,,,,,8.45e-04,0.0050,0.0
56,80,0.385134,,,,,,8.45e-04,0.0050,0.0
56,100,0.410779,,,,,,8.45e-04,0.0050,0.0
56,120,0.403562,,,,,,8.45e-04,0.0050,0.0
56,140,0.381539,,,,,,8.44e-04,0.0050,0.0
56,160,0.379672,,,,,,8.44e-04,0.0050,0.0
56,180,0.408587,,,,,,8.44e-04,0.0050,0.0
56,200,0.395988,,,,,,8.43e-04,0.0050,0.0
56,220,0.380128,,,,,,8.43e-04,0.0050,0.0
56,240,0.391475,,,,,,8.43e-04,0.0050,0.0
56,260,0.399725,,,,,,8.42e-04,0.0050,0.0
56,280,0.420068,,,,,,8.42e-04,0.0050,0.0
56,300,0.383485,,,,,,8.42e-04,0.0050,0.0
56,320,0.399076,,,,,,8.41e-04,0.0050,0.0
56,340,0.406890,,,,,,8.41e-04,0.0050,0.0
56,360,0.437257,,,,,,8.41e-04,0.0050,0.0
56,380,0.424512,,,,,,8.41e-04,0.0050,0.0
56,-1,0.394291,0.862129,0.967021,0.836723,0.828626,0.839203,,,,
57,20,0.397868,,,,,,8.40e-04,0.0050,0.0
57,40,0.379652,,,,,,8.40e-04,0.0050,0.0
57,60,0.385292,,,,,,8.40e-04,0.0050,0.0
57,80,0.395654,,,,,,8.39e-04,0.0050,0.0
57,100,0.432898,,,,,,8.39e-04,0.0050,0.0
57,120,0.393876,,,,,,8.39e-04,0.0050,0.0
57,140,0.382640,,,,,,8.38e-04,0.0050,0.0
57,160,0.372793,,,,,,8.38e-04,0.0050,0.0
57,180,0.387642,,,,,,8.38e-04,0.0050,0.0
57,200,0.391986,,,,,,8.37e-04,0.0050,0.0
57,220,0.373476,,,,,,8.37e-04,0.0050,0.0
57,240,0.410729,,,,,,8.37e-04,0.0050,0.0
57,260,0.408743,,,,,,8.36e-04,0.0050,0.0
57,280,0.418600,,,,,,8.36e-04,0.0050,0.0
57,300,0.382676,,,,,,8.36e-04,0.0050,0.0
57,320,0.387068,,,,,,8.36e-04,0.0050,0.0
57,340,0.388208,,,,,,8.35e-04,0.0050,0.0
57,360,0.394258,,,,,,8.35e-04,0.0050,0.0
57,380,0.408240,,,,,,8.35e-04,0.0050,0.0
57,-1,0.389828,0.861424,0.968686,0.838511,0.831841,0.841548,,,,
58,20,0.364651,,,,,,8.34e-04,0.0050,0.0
58,40,0.377300,,,,,,8.34e-04,0.0050,0.0
58,60,0.394217,,,,,,8.34e-04,0.0050,0.0
58,80,0.385448,,,,,,8.33e-04,0.0050,0.0
58,100,0.389205,,,,,,8.33e-04,0.0050,0.0
58,120,0.407578,,,,,,8.33e-04,0.0050,0.0
58,140,0.407744,,,,,,8.32e-04,0.0050,0.0
58,160,0.414763,,,,,,8.32e-04,0.0050,0.0
58,180,0.398436,,,,,,8.32e-04,0.0050,0.0
58,200,0.412587,,,,,,8.31e-04,0.0050,0.0
58,220,0.396542,,,,,,8.31e-04,0.0050,0.0
58,240,0.388528,,,,,,8.31e-04,0.0050,0.0
58,260,0.388454,,,,,,8.30e-04,0.0050,0.0
58,280,0.363427,,,,,,8.30e-04,0.0050,0.0
58,300,0.382656,,,,,,8.30e-04,0.0050,0.0
58,320,0.382553,,,,,,8.30e-04,0.0050,0.0
58,340,0.392938,,,,,,8.29e-04,0.0050,0.0
58,360,0.390872,,,,,,8.29e-04,0.0050,0.0
58,380,0.375602,,,,,,8.29e-04,0.0050,0.0
58,-1,0.390804,0.858094,0.968174,0.828358,0.823150,0.855285,,,,
59,20,0.383397,,,,,,8.28e-04,0.0050,0.0
59,40,0.402388,,,,,,8.28e-04,0.0050,0.0
59,60,0.381434,,,,,,8.28e-04,0.0050,0.0
59,80,0.415090,,,,,,8.27e-04,0.0050,0.0
59,100,0.376797,,,,,,8.27e-04,0.0050,0.0
59,120,0.376463,,,,,,8.27e-04,0.0050,0.0
59,140,0.399524,,,,,,8.26e-04,0.0050,0.0
59,160,0.395032,,,,,,8.26e-04,0.0050,0.0
59,180,0.384845,,,,,,8.26e-04,0.0050,0.0
59,200,0.379451,,,,,,8.25e-04,0.0050,0.0
59,220,0.385106,,,,,,8.25e-04,0.0050,0.0
59,240,0.397273,,,,,,8.25e-04,0.0050,0.0
59,260,0.382610,,,,,,8.24e-04,0.0050,0.0
59,280,0.388422,,,,,,8.24e-04,0.0050,0.0
59,300,0.394705,,,,,,8.24e-04,0.0050,0.0
59,320,0.390989,,,,,,8.23e-04,0.0050,0.0
59,340,0.391877,,,,,,8.23e-04,0.0050,0.0
59,360,0.362313,,,,,,8.23e-04,0.0050,0.0
59,380,0.392967,,,,,,8.22e-04,0.0050,0.0
59,-1,0.390468,0.857390,0.966893,0.840748,0.827313,0.844682,,,,
60,20,0.354697,,,,,,8.22e-04,0.0050,0.0
60,40,0.400537,,,,,,8.22e-04,0.0050,0.0
60,60,0.366761,,,,,,8.21e-04,0.0050,0.0
60,80,0.382693,,,,,,8.21e-04,0.0050,0.0
60,100,0.390217,,,,,,8.21e-04,0.0050,0.0
60,120,0.396265,,,,,,8.20e-04,0.0050,0.0
60,140,0.392838,,,,,,8.20e-04,0.0050,0.0
60,160,0.399718,,,,,,8.20e-04,0.0050,0.0
60,180,0.384644,,,,,,8.20e-04,0.0050,0.0
60,200,0.388564,,,,,,8.19e-04,0.0050,0.0
60,220,0.402221,,,,,,8.19e-04,0.0050,0.0
60,240,0.391223,,,,,,8.19e-04,0.0050,0.0
60,260,0.396463,,,,,,8.18e-04,0.0050,0.0
60,280,0.378580,,,,,,8.18e-04,0.0050,0.0
60,300,0.394870,,,,,,8.18e-04,0.0050,0.0
60,320,0.398096,,,,,,8.17e-04,0.0050,0.0
60,340,0.387725,,,,,,8.17e-04,0.0050,0.0
60,360,0.398225,,,,,,8.17e-04,0.0050,0.0
60,380,0.387608,,,,,,8.16e-04,0.0050,0.0
60,-1,0.388625,0.863153,0.966317,0.842593,0.830809,0.831814,,,,
61,20,0.388189,,,,,,8.16e-04,0.0050,0.0
61,40,0.371831,,,,,,8.16e-04,0.0050,0.0
61,60,0.400198,,,,,,8.15e-04,0.0050,0.0
61,80,0.384912,,,,,,8.15e-04,0.0050,0.0
61,100,0.370963,,,,,,8.15e-04,0.0050,0.0
61,120,0.370994,,,,,,8.14e-04,0.0050,0.0
61,140,0.394730,,,,,,8.14e-04,0.0050,0.0
61,160,0.422388,,,,,,8.14e-04,0.0050,0.0
61,180,0.376255,,,,,,8.13e-04,0.0050,0.0
61,200,0.378958,,,,,,8.13e-04,0.0050,0.0
61,220,0.383984,,,,,,8.13e-04,0.0050,0.0
61,240,0.381202,,,,,,8.12e-04,0.0050,0.0
61,260,0.395566,,,,,,8.12e-04,0.0050,0.0
61,280,0.379449,,,,,,8.12e-04,0.0050,0.0
61,300,0.379630,,,,,,8.11e-04,0.0050,0.0
61,320,0.373181,,,,,,8.11e-04,0.0050,0.0
61,340,0.361155,,,,,,8.11e-04,0.0050,0.0
61,360,0.374817,,,,,,8.10e-04,0.0050,0.0
61,380,0.389062,,,,,,8.10e-04,0.0050,0.0
61,-1,0.386923,0.862961,0.966253,0.840375,0.832864,0.847402,,,,
62,20,0.365692,,,,,,8.10e-04,0.0050,0.0
62,40,0.367826,,,,,,8.09e-04,0.0050,0.0
62,60,0.354379,,,,,,8.09e-04,0.0050,0.0
62,80,0.393193,,,,,,8.09e-04,0.0050,0.0
62,100,0.376508,,,,,,8.08e-04,0.0050,0.0
62,120,0.373625,,,,,,8.08e-04,0.0050,0.0
62,140,0.386365,,,,,,8.08e-04,0.0050,0.0
62,160,0.372153,,,,,,8.07e-04,0.0050,0.0
62,180,0.418380,,,,,,8.07e-04,0.0050,0.0
62,200,0.388397,,,,,,8.07e-04,0.0050,0.0
62,220,0.387106,,,,,,8.06e-04,0.0050,0.0
62,240,0.373288,,,,,,8.06e-04,0.0050,0.0
62,260,0.393886,,,,,,8.06e-04,0.0050,0.0
62,280,0.385825,,,,,,8.05e-04,0.0050,0.0
62,300,0.387729,,,,,,8.05e-04,0.0050,0.0
62,320,0.418870,,,,,,8.05e-04,0.0050,0.0
62,340,0.387821,,,,,,8.04e-04,0.0050,0.0
62,360,0.372744,,,,,,8.04e-04,0.0050,0.0
62,380,0.382765,,,,,,8.04e-04,0.0050,0.0
62,-1,0.385338,0.861232,0.967213,0.835607,0.829534,0.831927,,,,
63,20,0.375899,,,,,,8.03e-04,0.0050,0.0
63,40,0.370587,,,,,,8.03e-04,0.0050,0.0
63,60,0.389091,,,,,,8.03e-04,0.0050,0.0
63,80,0.391113,,,,,,8.02e-04,0.0050,0.0
63,100,0.382193,,,,,,8.02e-04,0.0050,0.0
63,120,0.389711,,,,,,8.02e-04,0.0050,0.0
63,140,0.389230,,,,,,8.01e-04,0.0050,0.0
63,160,0.388943,,,,,,8.01e-04,0.0050,0.0
63,180,0.386838,,,,,,8.01e-04,0.0050,0.0
63,200,0.375648,,,,,,8.00e-04,0.0050,0.0
63,220,0.377729,,,,,,8.00e-04,0.0050,0.0
63,240,0.386095,,,,,,8.00e-04,0.0050,0.0
63,260,0.374877,,,,,,7.99e-04,0.0050,0.0
63,280,0.385864,,,,,,7.99e-04,0.0050,0.0
63,300,0.394000,,,,,,7.99e-04,0.0050,0.0
63,320,0.371686,,,,,,7.98e-04,0.0050,0.0
63,340,0.383823,,,,,,7.98e-04,0.0050,0.0
63,360,0.399034,,,,,,7.98e-04,0.0050,0.0
63,380,0.377017,,,,,,7.97e-04,0.0050,0.0
63,-1,0.384551,0.865266,0.967149,0.840096,0.832600,0.829713,,,,
64,20,0.383397,,,,,,7.97e-04,0.0050,0.0
64,40,0.377309,,,,,,7.96e-04,0.0050,0.0
64,60,0.372397,,,,,,7.96e-04,0.0050,0.0
64,80,0.379184,,,,,,7.96e-04,0.0050,0.0
64,100,0.392870,,,,,,7.95e-04,0.0050,0.0
64,120,0.373846,,,,,,7.95e-04,0.0050,0.0
64,140,0.393423,,,,,,7.95e-04,0.0050,0.0
64,160,0.374497,,,,,,7.94e-04,0.0050,0.0
64,180,0.381571,,,,,,7.94e-04,0.0050,0.0
64,200,0.377526,,,,,,7.94e-04,0.0050,0.0
64,220,0.383098,,,,,,7.93e-04,0.0050,0.0
64,240,0.408293,,,,,,7.93e-04,0.0050,0.0
64,260,0.407034,,,,,,7.93e-04,0.0050,0.0
64,280,0.384091,,,,,,7.92e-04,0.0050,0.0
64,300,0.380795,,,,,,7.92e-04,0.0050,0.0
64,320,0.381841,,,,,,7.92e-04,0.0050,0.0
64,340,0.392580,,,,,,7.91e-04,0.0050,0.0
64,360,0.380961,,,,,,7.91e-04,0.0050,0.0
64,380,0.409581,,,,,,7.91e-04,0.0050,0.0
64,-1,0.384052,0.862001,0.967789,0.842771,0.833878,0.836176,,,,
65,20,0.384838,,,,,,7.90e-04,0.0050,0.0
65,40,0.394192,,,,,,7.90e-04,0.0050,0.0
65,60,0.411734,,,,,,7.90e-04,0.0050,0.0
65,80,0.375587,,,,,,7.89e-04,0.0050,0.0
65,100,0.395467,,,,,,7.89e-04,0.0050,0.0
65,120,0.378811,,,,,,7.89e-04,0.0050,0.0
65,140,0.395466,,,,,,7.88e-04,0.0050,0.0
65,160,0.378391,,,,,,7.88e-04,0.0050,0.0
65,180,0.339444,,,,,,7.88e-04,0.0050,0.0
65,200,0.388767,,,,,,7.87e-04,0.0050,0.0
65,220,0.370034,,,,,,7.87e-04,0.0050,0.0
65,240,0.372458,,,,,,7.87e-04,0.0050,0.0
65,260,0.380045,,,,,,7.86e-04,0.0050,0.0
65,280,0.392560,,,,,,7.86e-04,0.0050,0.0
65,300,0.386655,,,,,,7.85e-04,0.0050,0.0
65,320,0.374360,,,,,,7.85e-04,0.0050,0.0
65,340,0.400462,,,,,,7.85e-04,0.0050,0.0
65,360,0.382706,,,,,,7.84e-04,0.0050,0.0
65,380,0.367721,,,,,,7.84e-04,0.0050,0.0
65,-1,0.380895,0.863473,0.966957,0.841503,0.834564,0.856791,,,,
66,20,0.389545,,,,,,7.84e-04,0.0050,0.0
66,40,0.374733,,,,,,7.83e-04,0.0050,0.0
66,60,0.383308,,,,,,7.83e-04,0.0050,0.0
66,80,0.370575,,,,,,7.83e-04,0.0050,0.0
66,100,0.391721,,,,,,7.82e-04,0.0050,0.0
66,120,0.409042,,,,,,7.82e-04,0.0050,0.0
66,140,0.394721,,,,,,7.82e-04,0.0050,0.0
66,160,0.396103,,,,,,7.81e-04,0.0050,0.0
66,180,0.357332,,,,,,7.81e-04,0.0050,0.0
66,200,0.389729,,,,,,7.81e-04,0.0050,0.0
66,220,0.387229,,,,,,7.80e-04,0.0050,0.0
66,240,0.367083,,,,,,7.80e-04,0.0050,0.0
66,260,0.373971,,,,,,7.80e-04,0.0050,0.0
66,280,0.383456,,,,,,7.79e-04,0.0050,0.0
66,300,0.387858,,,,,,7.79e-04,0.0050,0.0
66,320,0.392409,,,,,,7.78e-04,0.0050,0.0
66,340,0.372200,,,,,,7.78e-04,0.0050,0.0
66,360,0.351324,,,,,,7.78e-04,0.0050,0.0
66,380,0.375088,,,,,,7.77e-04,0.0050,0.0
66,-1,0.381141,0.862769,0.964716,0.836874,0.830873,0.838103,,,,
67,20,0.399292,,,,,,7.77e-04,0.0050,0.0
67,40,0.415076,,,,,,7.77e-04,0.0050,0.0
67,60,0.358421,,,,,,7.76e-04,0.0050,0.0
67,80,0.408671,,,,,,7.76e-04,0.0050,0.0
67,100,0.377633,,,,,,7.76e-04,0.0050,0.0
67,120,0.363735,,,,,,7.75e-04,0.0050,0.0
67,140,0.369068,,,,,,7.75e-04,0.0050,0.0
67,160,0.379758,,,,,,7.75e-04,0.0050,0.0
67,180,0.392141,,,,,,7.74e-04,0.0050,0.0
67,200,0.407096,,,,,,7.74e-04,0.0050,0.0
67,220,0.368458,,,,,,7.74e-04,0.0050,0.0
67,240,0.371019,,,,,,7.73e-04,0.0050,0.0
67,260,0.365222,,,,,,7.73e-04,0.0050,0.0
67,280,0.357919,,,,,,7.72e-04,0.0050,0.0
67,300,0.374093,,,,,,7.72e-04,0.0050,0.0
67,320,0.364376,,,,,,7.72e-04,0.0050,0.0
67,340,0.372737,,,,,,7.71e-04,0.0050,0.0
67,360,0.394424,,,,,,7.71e-04,0.0050,0.0
67,380,0.377247,,,,,,7.71e-04,0.0050,0.0
67,-1,0.378221,0.860528,0.966060,0.838593,0.829060,0.837348,,,,
68,20,0.366345,,,,,,7.70e-04,0.0050,0.0
68,40,0.373086,,,,,,7.70e-04,0.0050,0.0
68,60,0.406825,,,,,,7.70e-04,0.0050,0.0
68,80,0.372479,,,,,,7.69e-04,0.0050,0.0
68,100,0.366584,,,,,,7.69e-04,0.0050,0.0
68,120,0.402877,,,,,,7.69e-04,0.0050,0.0
68,140,0.378246,,,,,,7.68e-04,0.0050,0.0
68,160,0.382725,,,,,,7.68e-04,0.0050,0.0
68,180,0.376443,,,,,,7.67e-04,0.0050,0.0
68,200,0.399336,,,,,,7.67e-04,0.0050,0.0
68,220,0.367411,,,,,,7.67e-04,0.0050,0.0
68,240,0.393186,,,,,,7.66e-04,0.0050,0.0
68,260,0.399505,,,,,,7.66e-04,0.0050,0.0
68,280,0.376216,,,,,,7.66e-04,0.0050,0.0
68,300,0.361519,,,,,,7.65e-04,0.0050,0.0
68,320,0.384967,,,,,,7.65e-04,0.0050,0.0
68,340,0.371397,,,,,,7.65e-04,0.0050,0.0
68,360,0.381178,,,,,,7.64e-04,0.0050,0.0
68,380,0.353670,,,,,,7.64e-04,0.0050,0.0
68,-1,0.377366,0.863217,0.967597,0.842406,0.833545,0.846400,,,,
69,20,0.362015,,,,,,7.63e-04,0.0050,0.0
69,40,0.382393,,,,,,7.63e-04,0.0050,0.0
69,60,0.377591,,,,,,7.63e-04,0.0050,0.0
